"device_number","time","value"
15,2025-01-03 14:46:12.535,26.747
30,2025-01-03 14:44:10.369,20.757
3,2025-01-03 14:40:06.754,17.387
12,2025-01-03 14:39:03.257,17.961
2,2025-01-03 14:36:55.041,21.333
23,2025-01-03 14:36:20.927,30.192
20,2025-01-03 14:35:21.992,20.422
27,2025-01-03 14:31:37.443,14.766
18,2025-01-03 14:28:01.574,19.693
25,2025-01-03 14:28:00.563,16.255
12,2025-01-03 14:27:03.436,23.669
28,2025-01-03 14:22:07.069,18.604
7,2025-01-03 14:19:33.571,13.309
7,2025-01-03 14:16:40.963,13.309
9,2025-01-03 14:16:32.607,14.034
15,2025-01-03 14:16:12.536,20.892
24,2025-01-03 14:16:11.491,19.708
30,2025-01-03 14:15:01.072,20.504
3,2025-01-03 14:10:06.776,21.274
12,2025-01-03 14:09:03.248,23.669
2,2025-01-03 14:06:55.001,18.661
23,2025-01-03 14:06:20.871,26.032
20,2025-01-03 14:05:21.95,22.076
30,2025-01-03 14:04:31.173,21.23
27,2025-01-03 14:01:37.46,21.732
21,2025-01-03 14:00:35.437,20.304
15,2025-01-03 13:58:08.786,21.732
18,2025-01-03 13:58:01.58,18.258
28,2025-01-03 13:52:06.98,20.01
9,2025-01-03 13:46:32.592,14.591
15,2025-01-03 13:46:12.598,21.732
24,2025-01-03 13:46:11.454,17.634
13,2025-01-03 13:45:38.872,23.949
1,2025-01-03 13:44:20.388,19.699
3,2025-01-03 13:40:06.702,26.073
12,2025-01-03 13:39:03.231,13.842
20,2025-01-03 13:35:21.962,23.672
24,2025-01-03 13:34:31.929,14.054
27,2025-01-03 13:31:37.333,20.056
21,2025-01-03 13:30:35.343,16.616
18,2025-01-03 13:28:01.581,14.397
25,2025-01-03 13:27:59.033,24.467
28,2025-01-03 13:22:06.935,17.286
30,2025-01-03 13:19:35.337,17.708
7,2025-01-03 13:16:41.01,20.083
9,2025-01-03 13:16:32.603,13.841
24,2025-01-03 13:16:11.342,14.054
1,2025-01-03 13:14:20.356,19.665
30,2025-01-03 13:14:07.496,17.708
3,2025-01-03 13:10:06.687,21.599
12,2025-01-03 13:09:03.232,20.667
2,2025-01-03 13:06:55.024,18.746
23,2025-01-03 13:06:20.738,21.733
20,2025-01-03 13:05:21.95,15.192
27,2025-01-03 13:01:37.37,24.689
21,2025-01-03 13:00:35.342,20.62
18,2025-01-03 12:58:01.578,25.662
28,2025-01-03 12:52:06.912,29.402
28,2025-01-03 12:49:19.234,25.023
7,2025-01-03 12:46:40.933,18.085
9,2025-01-03 12:46:32.568,11.345
30,2025-01-03 12:42:37.737,19.222
3,2025-01-03 12:40:06.657,17.409
20,2025-01-03 12:39:31.014,23.667
12,2025-01-03 12:39:03.217,16.559
2,2025-01-03 12:36:55.167,21.108
23,2025-01-03 12:36:20.673,23.662
27,2025-01-03 12:32:58.949,25.956
30,2025-01-03 12:32:07.813,23.16
27,2025-01-03 12:31:37.235,25.956
21,2025-01-03 12:30:42.173,28.774
18,2025-01-03 12:28:01.586,25.934
25,2025-01-03 12:28:00.458,23.89
28,2025-01-03 12:22:06.841,25.023
30,2025-01-03 12:21:37.86,29.858
7,2025-01-03 12:16:40.92,20.97
9,2025-01-03 12:16:32.573,20.588
24,2025-01-03 12:16:11.185,24.212
3,2025-01-03 12:10:06.656,14.997
12,2025-01-03 12:09:03.211,25.927
2,2025-01-03 12:06:55.053,28.248
23,2025-01-03 12:06:20.6,14.23
20,2025-01-03 12:05:21.987,20.944
27,2025-01-03 12:01:37.16,27.141
21,2025-01-03 12:00:42.078,26.171
30,2025-01-03 12:00:38.03,20.347
8,2025-01-03 12:00:34.219,15.797
18,2025-01-03 11:58:01.582,19.629
23,2025-01-03 11:57:13.919,17.258
28,2025-01-03 11:52:13.762,23.822
30,2025-01-03 11:50:08.093,22.692
21,2025-01-03 11:46:33.27,15.612
9,2025-01-03 11:46:32.52,13.404
15,2025-01-03 11:46:12.585,26.79
24,2025-01-03 11:46:11.131,24.916
1,2025-01-03 11:44:20.252,23.962
18,2025-01-03 11:41:37.013,25.681
3,2025-01-03 11:40:06.624,23.65
30,2025-01-03 11:39:38.149,16.915
12,2025-01-03 11:39:03.223,21.063
2,2025-01-03 11:37:02.067,25.762
23,2025-01-03 11:36:20.484,17.258
20,2025-01-03 11:35:21.944,22.999
27,2025-01-03 11:31:37.113,19.904
21,2025-01-03 11:30:35.091,15.612
18,2025-01-03 11:28:01.584,25.681
25,2025-01-03 11:28:00.514,17.384
28,2025-01-03 11:22:15.405,23.959
30,2025-01-03 11:20:18.802,18.258
9,2025-01-03 11:16:32.538,12.033
24,2025-01-03 11:16:11.043,23.322
3,2025-01-03 11:10:06.595,19.147
30,2025-01-03 11:09:48.831,13.06
12,2025-01-03 11:08:54.854,22.972
2,2025-01-03 11:06:55.069,24.57
23,2025-01-03 11:06:20.474,22.688
20,2025-01-03 11:05:21.921,23.524
19,2025-01-03 11:02:09.703,28.934
27,2025-01-03 11:01:37.045,18.418
21,2025-01-03 11:00:42.015,24.975
30,2025-01-03 10:59:18.918,14.501
18,2025-01-03 10:58:01.578,20.373
25,2025-01-03 10:58:00.469,16.84
28,2025-01-03 10:52:15.347,26.733
30,2025-01-03 10:48:49.017,17.959
7,2025-01-03 10:46:40.9,25.174
9,2025-01-03 10:46:32.538,10.279
24,2025-01-03 10:46:10.966,19.704
3,2025-01-03 10:40:06.584,18.182
12,2025-01-03 10:40:05.044,19.781
15,2025-01-03 10:38:24.383,20.244
2,2025-01-03 10:37:02.116,19.883
23,2025-01-03 10:36:20.387,25.001
20,2025-01-03 10:35:21.91,26.569
19,2025-01-03 10:32:09.73,20.914
27,2025-01-03 10:31:37.012,23.961
21,2025-01-03 10:30:34.918,25.385
8,2025-01-03 10:30:34.275,18.622
18,2025-01-03 10:28:01.587,24.806
30,2025-01-03 10:26:47.92,20.133
28,2025-01-03 10:22:15.291,28.72
30,2025-01-03 10:17:19.275,20.133
7,2025-01-03 10:16:40.849,16.024
9,2025-01-03 10:16:32.535,14.94
15,2025-01-03 10:16:12.594,20.244
24,2025-01-03 10:16:10.909,18.027
30,2025-01-03 10:12:00.351,16.24
3,2025-01-03 10:10:06.56,21.39
12,2025-01-03 10:10:05.019,32.224
24,2025-01-03 10:09:10.061,23.14
2,2025-01-03 10:07:02.135,25.681
30,2025-01-03 10:06:49.348,16.24
23,2025-01-03 10:06:20.312,16.959
20,2025-01-03 10:05:21.936,23.614
27,2025-01-03 10:01:36.926,20.746
21,2025-01-03 10:00:34.932,22.964
18,2025-01-03 09:58:01.584,27.97
28,2025-01-03 09:52:22.253,24.037
7,2025-01-03 09:46:40.835,25.291
9,2025-01-03 09:46:32.535,12.223
24,2025-01-03 09:46:10.828,23.14
28,2025-01-03 09:40:31.552,18.366
3,2025-01-03 09:40:06.54,25.075
12,2025-01-03 09:40:05.024,20.309
2,2025-01-03 09:36:55.228,29.167
23,2025-01-03 09:36:20.37,23.534
20,2025-01-03 09:35:21.655,18.967
21,2025-01-03 09:30:41.795,20.136
13,2025-01-03 09:29:43.422,20.211
18,2025-01-03 09:28:01.596,16.531
25,2025-01-03 09:28:00.479,15.65
28,2025-01-03 09:22:22.182,18.366
7,2025-01-03 09:16:40.868,10.45
9,2025-01-03 09:16:32.499,11.303
24,2025-01-03 09:16:17.777,22.177
15,2025-01-03 09:16:12.69,18.761
3,2025-01-03 09:10:06.521,25.043
12,2025-01-03 09:10:05.077,18.317
2,2025-01-03 09:06:55.186,26.013
23,2025-01-03 09:06:20.219,14.036
20,2025-01-03 09:05:21.91,27.125
19,2025-01-03 09:02:09.658,21.014
21,2025-01-03 09:00:34.758,17.954
13,2025-01-03 08:59:43.261,11.412
18,2025-01-03 08:58:01.582,17.768
30,2025-01-03 08:53:21.132,19.898
28,2025-01-03 08:52:22.126,17.256
23,2025-01-03 08:47:46.11,9.859
7,2025-01-03 08:46:40.835,12.9
9,2025-01-03 08:46:32.466,14.986
15,2025-01-03 08:46:12.697,21.643
24,2025-01-03 08:46:10.706,21.359
30,2025-01-03 08:44:02.409,19.898
3,2025-01-03 08:40:06.498,14.994
12,2025-01-03 08:40:05.019,17.65
2,2025-01-03 08:37:02.17,22.469
23,2025-01-03 08:36:20.235,9.859
20,2025-01-03 08:35:21.948,19.035
27,2025-01-03 08:31:36.843,19.691
18,2025-01-03 08:31:19.396,16.751
21,2025-01-03 08:30:34.726,22.853
13,2025-01-03 08:29:43.18,15.082
18,2025-01-03 08:28:01.596,16.751
11,2025-01-03 08:24:00.192,18.037
30,2025-01-03 08:23:02.682,15.66
28,2025-01-03 08:22:29.099,17.794
21,2025-01-03 08:17:26.799,15.996
7,2025-01-03 08:16:40.829,13.214
9,2025-01-03 08:16:32.241,11.795
15,2025-01-03 08:16:12.704,21.894
24,2025-01-03 08:16:10.655,16.578
30,2025-01-03 08:12:31.067,16.941
3,2025-01-03 08:10:06.489,22.405
12,2025-01-03 08:10:05.02,12.243
2,2025-01-03 08:07:02.184,20.735
23,2025-01-03 08:06:20.195,8.987
20,2025-01-03 08:05:21.966,15.314
21,2025-01-03 08:00:34.691,15.996
13,2025-01-03 07:59:43.096,18.133
18,2025-01-03 07:58:01.584,16.768
11,2025-01-03 07:54:00.127,22.174
28,2025-01-03 07:52:29.068,15.956
7,2025-01-03 07:46:40.81,14.096
9,2025-01-03 07:46:39.508,8.461
15,2025-01-03 07:46:12.697,14.241
24,2025-01-03 07:46:10.611,11.18
1,2025-01-03 07:44:20.143,9.096
30,2025-01-03 07:43:47.863,15.27
3,2025-01-03 07:40:06.506,12.706
12,2025-01-03 07:39:56.683,16.996
15,2025-01-03 07:37:28.939,11.039
23,2025-01-03 07:36:20.146,12.165
20,2025-01-03 07:35:21.983,13.946
19,2025-01-03 07:31:50.497,11.966
27,2025-01-03 07:31:36.851,11.078
21,2025-01-03 07:30:34.663,14.713
13,2025-01-03 07:29:43.099,13.498
18,2025-01-03 07:28:01.616,15.442
25,2025-01-03 07:28:00.43,8.077
11,2025-01-03 07:24:00.049,12.155
28,2025-01-03 07:22:13.461,9.764
9,2025-01-03 07:16:39.508,10.479
24,2025-01-03 07:16:17.643,8.978
3,2025-01-03 07:10:06.465,6.898
2,2025-01-03 07:07:02.231,14.844
23,2025-01-03 07:06:27.071,16.146
20,2025-01-03 07:05:21.961,15.744
19,2025-01-03 07:01:50.543,12.743
27,2025-01-03 07:01:36.721,10.534
21,2025-01-03 07:00:34.626,13.856
13,2025-01-03 06:59:42.964,17.784
18,2025-01-03 06:58:01.635,19.05
11,2025-01-03 06:54:00.012,15.786
28,2025-01-03 06:52:14.936,12.262
24,2025-01-03 06:51:26.285,8.647
7,2025-01-03 06:46:40.774,14.083
9,2025-01-03 06:46:39.505,10.159
24,2025-01-03 06:46:10.61,8.647
30,2025-01-03 06:41:26.768,9.91
3,2025-01-03 06:40:06.46,9.917
2,2025-01-03 06:37:36.075,13.266
2,2025-01-03 06:37:02.266,13.266
23,2025-01-03 06:36:20.094,11.78
20,2025-01-03 06:35:21.95,12.853
27,2025-01-03 06:31:36.734,11.464
28,2025-01-03 06:31:14.743,15.554
21,2025-01-03 06:30:34.695,14.074
13,2025-01-03 06:29:42.907,13.6
18,2025-01-03 06:28:01.637,11.505
25,2025-01-03 06:28:00.423,9.129
11,2025-01-03 06:24:00.014,12.366
28,2025-01-03 06:22:14.903,15.554
7,2025-01-03 06:16:40.79,9.931
9,2025-01-03 06:16:32.227,7.06
15,2025-01-03 06:16:12.76,9.938
24,2025-01-03 06:16:10.605,14.368
20,2025-01-03 06:13:28.796,16.031
3,2025-01-03 06:10:06.446,7.336
2,2025-01-03 06:06:55.323,10.244
23,2025-01-03 06:06:20.09,11.15
20,2025-01-03 06:05:22.003,16.031
21,2025-01-03 06:00:34.625,12.71
13,2025-01-03 05:59:42.82,13.385
12,2025-01-03 05:58:16.011,14.934
18,2025-01-03 05:58:01.622,9.219
27,2025-01-03 05:54:10.404,11.824
11,2025-01-03 05:53:59.993,7.288
28,2025-01-03 05:52:14.87,19.694
30,2025-01-03 05:48:57.378,16.267
9,2025-01-03 05:46:46.537,9.157
7,2025-01-03 05:46:40.757,13.231
15,2025-01-03 05:46:12.769,11.386
24,2025-01-03 05:46:10.607,12.16
3,2025-01-03 05:40:06.45,6.585
25,2025-01-03 05:38:36.533,8.631
30,2025-01-03 05:38:27.445,16.296
2,2025-01-03 05:36:55.341,7.633
23,2025-01-03 05:36:20.031,7.237
20,2025-01-03 05:35:21.974,11.838
23,2025-01-03 05:35:17.345,11.122
11,2025-01-03 05:35:01.117,13.893
27,2025-01-03 05:31:36.665,11.824
21,2025-01-03 05:30:34.626,12.053
13,2025-01-03 05:29:42.73,12.385
12,2025-01-03 05:28:15.983,12.593
30,2025-01-03 05:27:56.338,13.447
11,2025-01-03 05:23:59.944,13.893
28,2025-01-03 05:22:14.795,8.928
9,2025-01-03 05:16:46.512,6.895
7,2025-01-03 05:16:40.749,9.915
15,2025-01-03 05:16:12.808,6.459
24,2025-01-03 05:16:10.607,5.511
1,2025-01-03 05:14:20.072,12.95
3,2025-01-03 05:10:06.464,6.963
2,2025-01-03 05:07:02.317,7.9
23,2025-01-03 05:05:46.563,11.122
20,2025-01-03 05:05:21.996,7.498
21,2025-01-03 05:00:41.504,9.834
21,2025-01-03 04:59:51.735,5.997
13,2025-01-03 04:59:42.667,9.456
12,2025-01-03 04:58:16.011,10.62
18,2025-01-03 04:58:01.635,12.702
25,2025-01-03 04:58:00.463,7.21
11,2025-01-03 04:54:00.02,12.346
9,2025-01-03 04:46:46.546,6.483
7,2025-01-03 04:46:39.346,5.912
24,2025-01-03 04:46:10.617,8.593
3,2025-01-03 04:40:06.427,11.088
2,2025-01-03 04:36:55.418,5.222
23,2025-01-03 04:35:46.67,7.296
20,2025-01-03 04:35:22.031,10.966
21,2025-01-03 04:30:34.811,5.997
8,2025-01-03 04:30:34.408,11.663
13,2025-01-03 04:29:42.601,13.011
12,2025-01-03 04:28:16.021,6.932
18,2025-01-03 04:28:01.704,18.695
11,2025-01-03 04:23:59.866,10.149
28,2025-01-03 04:22:14.733,11.502
9,2025-01-03 04:16:46.523,15.725
15,2025-01-03 04:16:12.855,6.636
24,2025-01-03 04:16:10.655,7.642
3,2025-01-03 04:10:06.229,5.775
2,2025-01-03 04:06:55.438,5.288
13,2025-01-03 04:06:27.603,15.091
23,2025-01-03 04:05:46.555,7.716
20,2025-01-03 04:05:22.018,9.321
19,2025-01-03 04:01:50.277,11.1
27,2025-01-03 04:01:36.696,7.015
21,2025-01-03 04:00:34.526,18.854
13,2025-01-03 03:59:42.56,15.091
12,2025-01-03 03:58:16.03,9.493
18,2025-01-03 03:58:01.67,13.761
11,2025-01-03 03:53:59.884,11.945
28,2025-01-03 03:52:14.678,10.993
9,2025-01-03 03:46:46.507,5.758
7,2025-01-03 03:46:40.734,8.19
24,2025-01-03 03:46:10.61,6.724
1,2025-01-03 03:44:20.151,7.318
3,2025-01-03 03:40:06.436,13.421
24,2025-01-03 03:36:33.9,10.616
23,2025-01-03 03:35:46.526,7.733
19,2025-01-03 03:31:50.262,5.817
13,2025-01-03 03:29:42.467,8.937
12,2025-01-03 03:28:16.208,8.76
18,2025-01-03 03:28:01.699,7.156
25,2025-01-03 03:28:00.369,7.843
11,2025-01-03 03:23:59.858,6.297
28,2025-01-03 03:22:14.633,6.819
9,2025-01-03 03:16:46.518,7.175
7,2025-01-03 03:16:40.703,11.399
15,2025-01-03 03:16:12.91,10.086
24,2025-01-03 03:16:10.653,10.616
20,2025-01-03 03:12:58.257,15.695
3,2025-01-03 03:10:06.416,4.988
30,2025-01-03 03:08:08.583,6.382
28,2025-01-03 03:07:25.967,10.422
2,2025-01-03 03:07:02.48,5.173
23,2025-01-03 03:05:46.184,6.341
20,2025-01-03 03:05:22.048,15.695
21,2025-01-03 03:00:34.457,7.179
13,2025-01-03 02:59:42.434,13.029
18,2025-01-03 02:58:01.694,6.889
11,2025-01-03 02:53:59.826,9.02
28,2025-01-03 02:52:14.553,10.422
7,2025-01-03 02:46:40.778,6.035
9,2025-01-03 02:46:32.48,4.406
15,2025-01-03 02:46:12.954,10.517
24,2025-01-03 02:46:10.663,7.597
3,2025-01-03 02:40:06.415,5.747
2,2025-01-03 02:36:55.522,9.357
27,2025-01-03 02:35:54.845,5.871
23,2025-01-03 02:35:46.494,8.333
20,2025-01-03 02:35:22.068,13.412
21,2025-01-03 02:30:34.374,8.476
30,2025-01-03 02:30:07.649,8.565
13,2025-01-03 02:29:42.351,22.658
18,2025-01-03 02:28:01.735,11.595
11,2025-01-03 02:23:59.803,11.761
18,2025-01-03 02:22:24.352,7.815
28,2025-01-03 02:22:21.534,14.584
7,2025-01-03 02:16:40.7,12.372
25,2025-01-03 02:16:37.097,4.379
9,2025-01-03 02:16:32.477,7.219
15,2025-01-03 02:16:12.951,6.959
24,2025-01-03 02:16:10.757,7.093
23,2025-01-03 02:16:03.744,6.581
1,2025-01-03 02:14:20.004,13.329
3,2025-01-03 02:10:06.408,6.247
30,2025-01-03 02:09:07.798,6.748
30,2025-01-03 02:08:34.753,8.453
2,2025-01-03 02:06:55.566,8.127
23,2025-01-03 02:05:46.466,6.581
11,2025-01-03 02:05:04.285,7.127
12,2025-01-03 02:02:29.666,7.238
19,2025-01-03 02:01:50.205,5.115
21,2025-01-03 02:00:41.402,10.199
30,2025-01-03 02:00:25.17,8.453
13,2025-01-03 01:59:42.284,10.947
18,2025-01-03 01:58:01.718,7.815
25,2025-01-03 01:58:00.343,4.379
11,2025-01-03 01:53:59.834,7.127
28,2025-01-03 01:52:21.514,11.04
7,2025-01-03 01:46:40.683,7.566
9,2025-01-03 01:46:32.495,8.465
15,2025-01-03 01:46:13.005,11.167
24,2025-01-03 01:46:10.798,7.295
3,2025-01-03 01:40:06.411,7.295
30,2025-01-03 01:39:25.336,11.456
2,2025-01-03 01:36:55.57,9.871
21,2025-01-03 01:35:47.225,5.719
23,2025-01-03 01:35:46.403,15.036
20,2025-01-03 01:35:22.118,4.926
12,2025-01-03 01:32:29.746,3.849
27,2025-01-03 01:31:36.562,7.405
21,2025-01-03 01:30:34.355,5.719
13,2025-01-03 01:29:42.221,8.643
18,2025-01-03 01:28:01.892,6.398
11,2025-01-03 01:23:59.782,4.604
28,2025-01-03 01:22:21.471,6.46
7,2025-01-03 01:16:40.749,7.33
9,2025-01-03 01:16:32.46,6.265
24,2025-01-03 01:16:10.784,7.605
1,2025-01-03 01:14:20.109,5.871
3,2025-01-03 01:10:06.387,5.884
30,2025-01-03 01:07:55.535,5.738
2,2025-01-03 01:07:02.617,7.792
23,2025-01-03 01:05:46.358,12.911
20,2025-01-03 01:05:22.137,6.458
12,2025-01-03 01:02:29.729,5.765
27,2025-01-03 01:01:36.536,8.907
8,2025-01-03 01:00:34.4,10.053
13,2025-01-03 00:59:42.151,6.711
18,2025-01-03 00:58:01.754,8.51
30,2025-01-03 00:57:25.668,5.248
11,2025-01-03 00:53:59.718,6.319
28,2025-01-03 00:52:21.392,6.231
30,2025-01-03 00:47:36.224,5.36
7,2025-01-03 00:46:40.665,6.152
9,2025-01-03 00:46:30.975,4.7
15,2025-01-03 00:46:13.047,3.278
24,2025-01-03 00:46:10.756,4.045
3,2025-01-03 00:40:06.395,7.393
2,2025-01-03 00:36:55.614,6.854
23,2025-01-03 00:35:46.341,8.575
20,2025-01-03 00:35:22.13,4.471
12,2025-01-03 00:32:29.726,8.682
30,2025-01-03 00:31:56.28,8.669
27,2025-01-03 00:31:36.564,4.608
24,2025-01-03 00:31:06.543,7.293
8,2025-01-03 00:30:34.476,11.387
21,2025-01-03 00:30:34.29,5.462
13,2025-01-03 00:29:42.092,5.169
18,2025-01-03 00:28:01.757,5.917
25,2025-01-03 00:28:00.416,9.287
30,2025-01-03 00:26:52.102,8.669
11,2025-01-03 00:23:59.872,5.241
28,2025-01-03 00:22:28.4,6.233
9,2025-01-03 00:16:39.483,6.292
15,2025-01-03 00:16:13.06,6.179
24,2025-01-03 00:16:10.76,7.293
3,2025-01-03 00:10:06.368,4.962
30,2025-01-03 00:07:12.065,10.06
2,2025-01-03 00:07:02.697,16.194
23,2025-01-03 00:05:46.286,6.54
20,2025-01-03 00:05:22.214,8.515
12,2025-01-03 00:02:29.808,7.558
21,2025-01-03 00:00:34.29,5.237
20,2025-01-03 00:00:04.723,6.295
13,2025-01-02 23:59:42.036,6.412
18,2025-01-02 23:58:01.77,9.931
11,2025-01-02 23:53:59.652,7.336
28,2025-01-02 23:51:17.168,5.978
28,2025-01-02 23:50:05.117,5.978
9,2025-01-02 23:46:39.484,7.944
15,2025-01-02 23:46:13.075,8.975
24,2025-01-02 23:46:10.751,8.192
3,2025-01-02 23:40:06.372,5.972
2,2025-01-02 23:36:55.686,5.039
23,2025-01-02 23:35:46.243,7.983
20,2025-01-02 23:35:22.227,6.295
27,2025-01-02 23:34:17.297,4.94
12,2025-01-02 23:32:29.778,9.978
19,2025-01-02 23:31:50.069,3.845
21,2025-01-02 23:30:41.251,3.742
13,2025-01-02 23:29:41.955,5.949
18,2025-01-02 23:28:01.787,4.973
25,2025-01-02 23:28:00.464,5.157
11,2025-01-02 23:23:59.82,7.404
28,2025-01-02 23:20:34.661,5.978
7,2025-01-02 23:16:40.633,7.671
9,2025-01-02 23:16:39.427,4.279
15,2025-01-02 23:16:13.108,11.975
1,2025-01-02 23:14:19.99,10.102
18,2025-01-02 23:13:11.796,9.468
3,2025-01-02 23:10:06.38,10.279
23,2025-01-02 23:09:10.983,8.537
2,2025-01-02 23:06:55.711,7.861
23,2025-01-02 23:05:46.245,8.537
20,2025-01-02 23:05:22.217,11.633
30,2025-01-02 23:04:11.384,9.414
12,2025-01-02 23:02:29.945,7.073
19,2025-01-02 23:01:50.033,7.114
27,2025-01-02 23:01:36.562,7.7
21,2025-01-02 23:00:41.262,8.261
8,2025-01-02 23:00:34.48,6.137
13,2025-01-02 22:59:41.891,9.472
18,2025-01-02 22:58:01.802,9.468
25,2025-01-02 22:58:00.431,4.67
28,2025-01-02 22:50:34.604,9.994
25,2025-01-02 22:49:00.569,6.521
9,2025-01-02 22:46:46.459,6.065
7,2025-01-02 22:46:40.65,10.753
24,2025-01-02 22:46:10.761,7.949
3,2025-01-02 22:40:06.466,14.175
23,2025-01-02 22:35:46.227,8.773
20,2025-01-02 22:35:22.202,18.162
19,2025-01-02 22:31:49.995,14.483
8,2025-01-02 22:30:34.514,7.336
21,2025-01-02 22:30:34.181,7.267
13,2025-01-02 22:29:41.811,13.733
18,2025-01-02 22:28:01.857,21.709
25,2025-01-02 22:28:00.348,6.521
30,2025-01-02 22:22:12.835,10.971
15,2025-01-02 22:20:40.76,14.227
28,2025-01-02 22:20:34.588,8.16
9,2025-01-02 22:16:46.485,10.287
7,2025-01-02 22:16:40.645,10.858
21,2025-01-02 22:15:57.107,11.414
3,2025-01-02 22:10:06.356,10.999
2,2025-01-02 22:07:02.756,10.86
23,2025-01-02 22:05:46.146,9.529
20,2025-01-02 22:05:22.181,11.829
19,2025-01-02 22:01:50.056,7.95
27,2025-01-02 22:01:36.401,12.754
8,2025-01-02 22:00:34.516,11.466
21,2025-01-02 22:00:34.14,11.414
13,2025-01-02 21:59:41.751,19.56
18,2025-01-02 21:58:01.817,11.377
28,2025-01-02 21:50:34.472,6.265
9,2025-01-02 21:46:46.489,11.493
7,2025-01-02 21:46:40.647,9.259
15,2025-01-02 21:46:13.193,8.329
24,2025-01-02 21:46:10.772,7.424
3,2025-01-02 21:40:06.335,18.21
2,2025-01-02 21:37:02.799,15.867
23,2025-01-02 21:35:46.107,9.743
20,2025-01-02 21:35:22.199,13.122
19,2025-01-02 21:31:49.973,10.872
27,2025-01-02 21:31:36.44,12.185
21,2025-01-02 21:30:34.188,9.659
13,2025-01-02 21:29:41.686,12.008
24,2025-01-02 21:28:42.1,8.848
18,2025-01-02 21:28:01.845,9.95
25,2025-01-02 21:28:00.461,7.621
28,2025-01-02 21:20:41.435,10.267
13,2025-01-02 21:19:35.251,14.465
7,2025-01-02 21:16:40.635,8.224
9,2025-01-02 21:16:32.451,5.549
24,2025-01-02 21:16:19.355,8.848
15,2025-01-02 21:16:13.182,11.072
30,2025-01-02 21:10:46.847,10.036
3,2025-01-02 21:10:06.315,12.819
2,2025-01-02 21:06:55.913,11.83
23,2025-01-02 21:05:46.108,7.616
20,2025-01-02 21:05:22.23,9.185
19,2025-01-02 21:01:50.129,11.936
27,2025-01-02 21:01:36.38,7.519
8,2025-01-02 21:00:34.519,9.847
21,2025-01-02 21:00:34.143,10.939
18,2025-01-02 20:58:01.831,11.628
28,2025-01-02 20:50:43.069,11.854
7,2025-01-02 20:46:40.762,9.826
9,2025-01-02 20:46:32.441,6.525
24,2025-01-02 20:46:19.343,9.027
15,2025-01-02 20:46:13.214,11.625
3,2025-01-02 20:40:06.35,9.52
28,2025-01-02 20:39:28.399,12.701
2,2025-01-02 20:37:02.944,7.934
23,2025-01-02 20:35:46.061,7.418
20,2025-01-02 20:35:22.253,11.941
19,2025-01-02 20:31:49.951,6.249
20,2025-01-02 20:31:48.144,8.549
21,2025-01-02 20:30:59.063,14.635
8,2025-01-02 20:30:34.53,8.057
13,2025-01-02 20:29:41.554,10.328
18,2025-01-02 20:28:01.85,12.038
25,2025-01-02 20:28:00.336,5.568
27,2025-01-02 20:25:03.708,7.853
28,2025-01-02 20:20:42.97,12.701
12,2025-01-02 20:19:23.991,15.35
9,2025-01-02 20:16:32.448,5.13
24,2025-01-02 20:16:19.334,6.056
3,2025-01-02 20:10:06.304,5.96
2,2025-01-02 20:07:09.928,5.714
23,2025-01-02 20:05:46.059,7.167
20,2025-01-02 20:05:22.224,8.549
19,2025-01-02 20:01:49.904,11.484
27,2025-01-02 20:01:36.332,7.853
23,2025-01-02 20:00:38.265,11.022
8,2025-01-02 20:00:34.542,5.806
21,2025-01-02 20:00:34.026,6.209
13,2025-01-02 19:59:41.485,6.569
18,2025-01-02 19:58:01.869,7.282
18,2025-01-02 19:52:38.258,4.782
28,2025-01-02 19:50:49.971,11.967
12,2025-01-02 19:49:23.995,3.286
9,2025-01-02 19:46:32.418,3.578
24,2025-01-02 19:46:19.341,5.814
15,2025-01-02 19:46:13.27,9.506
25,2025-01-02 19:44:40.068,5.206
1,2025-01-02 19:44:19.839,3.789
3,2025-01-02 19:40:06.352,5.328
2,2025-01-02 19:36:56.029,7.136
23,2025-01-02 19:35:46.034,11.022
20,2025-01-02 19:35:22.246,6.367
27,2025-01-02 19:31:36.328,4.888
8,2025-01-02 19:30:34.536,5.348
21,2025-01-02 19:30:33.974,8.963
18,2025-01-02 19:28:01.87,4.782
28,2025-01-02 19:20:49.924,4.517
12,2025-01-02 19:19:24.011,6.676
7,2025-01-02 19:16:40.585,10.405
9,2025-01-02 19:16:32.408,4.197
24,2025-01-02 19:16:19.33,7.741
15,2025-01-02 19:16:13.325,8.619
15,2025-01-02 19:13:02.448,3.881
3,2025-01-02 19:10:06.283,5.842
2,2025-01-02 19:06:55.923,4.886
23,2025-01-02 19:05:45.99,9.015
20,2025-01-02 19:05:22.274,5.664
27,2025-01-02 19:01:36.271,3.105
21,2025-01-02 19:00:34.041,6.809
21,2025-01-02 18:59:36.567,4.445
18,2025-01-02 18:58:01.894,4.634
25,2025-01-02 18:57:58.827,5.268
28,2025-01-02 18:50:49.874,7.476
12,2025-01-02 18:49:23.975,5.414
7,2025-01-02 18:46:40.566,4.754
9,2025-01-02 18:46:32.471,3.268
24,2025-01-02 18:46:19.313,8.236
15,2025-01-02 18:46:13.368,3.881
1,2025-01-02 18:44:19.813,9.376
3,2025-01-02 18:40:06.281,4.194
2,2025-01-02 18:37:02.993,4.013
23,2025-01-02 18:35:45.953,11.289
20,2025-01-02 18:35:22.278,9.921
