station_icao,datetime_utc,year,month,day,hour,temp_x10,dew_x10,slp_x10,wind_dir,wind_spd_x10,sky_cov,prec1h_x10,prec6h_x10
KBKL,2024-03-11T20:00:00Z,2024,3,11,20,83,-6,10184,280,46,0,0,-9999
KBKL,2024-03-11T21:00:00Z,2024,3,11,21,89,-6,10174,250,26,0,0,-9999
KBKL,2024-03-11T22:00:00Z,2024,3,11,22,122,-28,10164,230,72,0,0,-9999
KBKL,2024-03-11T23:00:00Z,2024,3,11,23,117,-28,10156,200,57,0,0,-9999
KBKL,2024-03-12T00:00:00Z,2024,3,12,0,111,-22,10153,210,62,0,0,-9999
KBKL,2024-03-12T01:00:00Z,2024,3,12,1,106,-22,10149,200,62,0,0,-9999
KBKL,2024-03-12T02:00:00Z,2024,3,12,2,106,-22,10150,210,62,0,0,-9999
KBKL,2024-03-12T03:00:00Z,2024,3,12,3,106,-22,10152,220,72,0,0,-9999
KBKL,2024-03-12T04:00:00Z,2024,3,12,4,106,-22,10147,210,72,0,0,-9999
KBKL,2024-03-12T05:00:00Z,2024,3,12,5,106,-17,10141,210,72,0,0,-9999
KBKL,2024-03-12T06:00:00Z,2024,3,12,6,111,-17,10135,220,77,0,0,-9999
KBKL,2024-03-12T07:00:00Z,2024,3,12,7,117,-6,10130,230,88,0,0,-9999
KBKL,2024-03-12T08:00:00Z,2024,3,12,8,111,0,10128,230,82,0,0,-9999
KBKL,2024-03-12T09:00:00Z,2024,3,12,9,106,6,10130,240,82,0,0,-9999
KBKL,2024-03-12T10:00:00Z,2024,3,12,10,100,11,10130,240,77,0,0,-9999
KBKL,2024-03-12T11:00:00Z,2024,3,12,11,100,11,10134,240,77,0,0,-9999
KBKL,2024-03-12T12:00:00Z,2024,3,12,12,100,11,10140,230,57,0,0,-9999
KBKL,2024-03-12T13:00:00Z,2024,3,12,13,111,11,10139,220,62,0,0,-9999
KBKL,2024-03-12T14:00:00Z,2024,3,12,14,128,17,10140,220,46,0,0,-9999
KBKL,2024-03-12T15:00:00Z,2024,3,12,15,144,22,10137,240,57,0,0,-9999
KBKL,2024-03-12T16:00:00Z,2024,3,12,16,167,33,10134,240,51,0,0,-9999
KBKL,2024-03-12T17:00:00Z,2024,3,12,17,172,44,10129,250,41,0,0,-9999
KBKL,2024-03-12T18:00:00Z,2024,3,12,18,183,50,10123,250,46,0,0,-9999
KBKL,2024-03-12T19:00:00Z,2024,3,12,19,161,56,10113,270,36,0,0,-9999
KBKL,2024-03-12T20:00:00Z,2024,3,12,20,211,56,10102,220,51,0,0,-9999
KBKL,2024-03-12T21:00:00Z,2024,3,12,21,200,17,10099,230,72,-9999,0,-9999
KBKL,2024-03-12T22:00:00Z,2024,3,12,22,200,6,10100,230,93,0,0,-9999
KBKL,2024-03-12T23:00:00Z,2024,3,12,23,178,22,10101,230,67,0,0,-9999
KBKL,2024-03-13T00:00:00Z,2024,3,13,0,172,11,10106,210,46,0,0,-9999
KBKL,2024-03-13T01:00:00Z,2024,3,13,1,178,11,10109,210,67,0,0,-9999
KBKL,2024-03-13T02:00:00Z,2024,3,13,2,167,6,10108,210,82,0,0,-9999
KBKL,2024-03-13T03:00:00Z,2024,3,13,3,167,6,10107,210,82,0,0,-9999
KBKL,2024-03-13T04:00:00Z,2024,3,13,4,156,0,10106,190,57,0,0,-9999
KBKL,2024-03-13T05:00:00Z,2024,3,13,5,161,0,10106,200,72,0,0,-9999
KBKL,2024-03-13T06:00:00Z,2024,3,13,6,161,0,10106,210,72,0,0,-9999
KBKL,2024-03-13T07:00:00Z,2024,3,13,7,156,0,10105,210,77,0,0,-9999
KBKL,2024-03-13T08:00:00Z,2024,3,13,8,150,0,10102,210,77,0,0,-9999
KBKL,2024-03-13T09:00:00Z,2024,3,13,9,144,6,10102,220,67,0,0,-9999
KBKL,2024-03-13T10:00:00Z,2024,3,13,10,139,11,10104,220,72,0,0,-9999
KBKL,2024-03-13T11:00:00Z,2024,3,13,11,139,11,10108,220,72,0,0,-9999
KBKL,2024-03-13T12:00:00Z,2024,3,13,12,133,17,10110,210,51,-9999,0,-9999
KBKL,2024-03-13T13:00:00Z,2024,3,13,13,150,22,10112,220,62,-9999,0,-9999
KBKL,2024-03-13T14:00:00Z,2024,3,13,14,161,28,10115,210,41,0,0,-9999
KBKL,2024-03-13T15:00:00Z,2024,3,13,15,178,39,10119,200,36,0,0,-9999
KBKL,2024-03-13T16:00:00Z,2024,3,13,16,172,50,10119,260,26,0,0,-9999
KBKL,2024-03-13T17:00:00Z,2024,3,13,17,150,50,10119,290,31,-9999,0,-9999
KBKL,2024-03-13T18:00:00Z,2024,3,13,18,144,50,10115,280,41,2,0,-9999
KBKL,2024-03-13T19:00:00Z,2024,3,13,19,133,50,10113,310,36,0,0,-9999
KBKL,2024-03-13T20:00:00Z,2024,3,13,20,150,50,10115,0,0,4,0,-9999
KBKL,2024-03-13T21:00:00Z,2024,3,13,21,156,56,10117,-9999,15,0,0,-9999
KBKL,2024-03-13T22:00:00Z,2024,3,13,22,133,50,10123,50,26,4,0,-9999
KBKL,2024-03-13T23:00:00Z,2024,3,13,23,133,56,10128,30,26,4,0,-9999
KBKL,2024-03-14T00:00:00Z,2024,3,14,0,122,56,10135,40,26,2,0,-9999
KBKL,2024-03-14T01:00:00Z,2024,3,14,1,150,50,10138,0,0,2,0,-9999
KBKL,2024-03-14T02:00:00Z,2024,3,14,2,150,50,10139,0,0,2,0,-9999
KBKL,2024-03-14T03:00:00Z,2024,3,14,3,144,50,10142,150,15,0,0,-9999
KBKL,2024-03-14T04:00:00Z,2024,3,14,4,106,56,10145,70,21,0,0,-9999
KBKL,2024-03-14T05:00:00Z,2024,3,14,5,94,50,10147,0,0,0,0,-9999
KBKL,2024-03-14T06:00:00Z,2024,3,14,6,106,56,10147,0,0,0,0,-9999
KBKL,2024-03-14T07:00:00Z,2024,3,14,7,117,50,10148,0,0,0,0,-9999
KBKL,2024-03-14T08:00:00Z,2024,3,14,8,111,50,10143,0,0,0,0,-9999
KBKL,2024-03-14T09:00:00Z,2024,3,14,9,111,50,10139,110,15,0,0,-9999
KBKL,2024-03-14T10:00:00Z,2024,3,14,10,117,56,10143,140,31,0,0,-9999
KBKL,2024-03-14T11:00:00Z,2024,3,14,11,128,56,10147,160,51,0,0,-9999
KBKL,2024-03-14T12:00:00Z,2024,3,14,12,128,56,10148,150,36,0,0,-9999
KBKL,2024-03-14T13:00:00Z,2024,3,14,13,133,56,10152,150,57,0,0,-9999
KBKL,2024-03-14T14:00:00Z,2024,3,14,14,139,56,10157,130,21,-9999,0,-9999
KBKL,2024-03-14T15:00:00Z,2024,3,14,15,133,72,10169,230,15,-9999,-1,-9999
KBKL,2024-03-14T16:00:00Z,2024,3,14,16,128,89,10153,110,31,-9999,10,-9999
KBKL,2024-03-14T17:00:00Z,2024,3,14,17,161,100,10133,140,77,-9999,3,-9999
KBKL,2024-03-14T18:00:00Z,2024,3,14,18,194,100,10118,140,82,0,0,13
KBKL,2024-03-14T19:00:00Z,2024,3,14,19,194,100,10106,160,67,2,0,-9999
KBKL,2024-03-14T20:00:00Z,2024,3,14,20,189,89,10108,170,57,-9999,-1,-9999
KBKL,2024-03-14T21:00:00Z,2024,3,14,21,172,117,10095,170,98,-9999,20,-9999
KBKL,2024-03-14T22:00:00Z,2024,3,14,22,178,117,10090,180,98,-9999,3,-9999
KBKL,2024-03-14T23:00:00Z,2024,3,14,23,189,122,10082,170,93,0,0,-9999
KBKL,2024-03-15T00:00:00Z,2024,3,15,0,189,122,10079,180,72,0,0,23
KBKL,2024-03-15T01:00:00Z,2024,3,15,1,183,122,10076,180,72,4,0,-9999
KBKL,2024-03-15T02:00:00Z,2024,3,15,2,183,128,10079,190,67,-9999,0,-9999
KBKL,2024-03-15T03:00:00Z,2024,3,15,3,183,128,10081,190,62,-9999,0,-9999
KBKL,2024-03-15T04:00:00Z,2024,3,15,4,150,111,10077,0,0,-9999,0,-9999
KBKL,2024-03-15T05:00:00Z,2024,3,15,5,122,100,10075,260,15,-9999,0,-9999
KBKL,2024-03-15T06:00:00Z,2024,3,15,6,83,61,10085,280,26,9,0,-9999
KBKL,2024-03-15T07:00:00Z,2024,3,15,7,67,44,10087,270,26,9,0,-9999
KBKL,2024-03-15T08:00:00Z,2024,3,15,8,61,39,10103,250,62,9,0,-9999
KBKL,2024-03-15T09:00:00Z,2024,3,15,9,61,39,10117,270,46,9,0,-9999
KBKL,2024-03-15T10:00:00Z,2024,3,15,10,61,39,10124,320,21,-9999,0,-9999
KBKL,2024-03-15T11:00:00Z,2024,3,15,11,61,39,10135,290,31,9,5,-9999
KBKL,2024-03-15T12:00:00Z,2024,3,15,12,61,39,10144,280,31,-9999,3,8
KBKL,2024-03-15T13:00:00Z,2024,3,15,13,61,39,10147,340,26,-9999,0,-9999
KBKL,2024-03-15T14:00:00Z,2024,3,15,14,61,39,10150,340,41,-9999,0,-9999
KBKL,2024-03-15T15:00:00Z,2024,3,15,15,61,39,10157,350,51,-9999,0,-9999
KBKL,2024-03-15T16:00:00Z,2024,3,15,16,67,39,10158,350,41,-9999,0,-9999
KBKL,2024-03-15T17:00:00Z,2024,3,15,17,61,33,10162,340,51,-9999,0,-9999
KBKL,2024-03-15T18:00:00Z,2024,3,15,18,67,39,10160,340,41,-9999,0,-9999
KBKL,2024-03-15T19:00:00Z,2024,3,15,19,61,39,10156,320,26,-9999,0,-9999
KBKL,2024-03-15T20:00:00Z,2024,3,15,20,61,33,10147,320,46,-9999,0,-9999
KBKL,2024-03-15T21:00:00Z,2024,3,15,21,61,33,10154,320,57,-9999,0,-9999
KBKL,2024-03-15T22:00:00Z,2024,3,15,22,56,33,10155,320,46,-9999,0,-9999
KBKL,2024-03-15T23:00:00Z,2024,3,15,23,56,28,10160,350,36,-9999,0,-9999
KBKL,2024-03-16T00:00:00Z,2024,3,16,0,56,28,10159,30,31,-9999,0,-9999
KBKL,2024-03-16T01:00:00Z,2024,3,16,1,56,22,10159,40,36,-9999,0,-9999
KBKL,2024-03-16T02:00:00Z,2024,3,16,2,50,11,10162,50,26,4,0,-9999
KBKL,2024-03-16T03:00:00Z,2024,3,16,3,50,11,10161,60,26,-9999,0,-9999
KBKL,2024-03-16T04:00:00Z,2024,3,16,4,44,6,10158,80,21,-9999,0,-9999
KBKL,2024-03-16T05:00:00Z,2024,3,16,5,44,0,10154,100,15,-9999,0,-9999
KBKL,2024-03-16T06:00:00Z,2024,3,16,6,44,6,10151,90,15,-9999,0,-9999
KBKL,2024-03-16T07:00:00Z,2024,3,16,7,50,11,10149,160,15,-9999,0,-9999
KBKL,2024-03-16T08:00:00Z,2024,3,16,8,50,11,10144,200,36,-9999,0,-9999
KBKL,2024-03-16T09:00:00Z,2024,3,16,9,50,11,10140,190,26,-9999,0,-9999
KBKL,2024-03-16T10:00:00Z,2024,3,16,10,50,17,10135,160,31,-9999,0,-9999
KBKL,2024-03-16T11:00:00Z,2024,3,16,11,56,17,10132,160,26,-9999,0,-9999
KBKL,2024-03-16T12:00:00Z,2024,3,16,12,56,22,10127,180,41,-9999,0,-9999
KBKL,2024-03-16T13:00:00Z,2024,3,16,13,67,28,10121,190,31,2,0,-9999
KBKL,2024-03-16T14:00:00Z,2024,3,16,14,89,22,10117,210,36,0,0,-9999
KBKL,2024-03-16T15:00:00Z,2024,3,16,15,106,0,10107,200,67,0,0,-9999
KBKL,2024-03-16T16:00:00Z,2024,3,16,16,133,6,10095,210,51,0,0,-9999
KBKL,2024-03-16T17:00:00Z,2024,3,16,17,144,11,10081,220,88,0,0,-9999
KBKL,2024-03-16T18:00:00Z,2024,3,16,18,161,17,10069,210,82,0,0,-9999
KBKL,2024-03-16T19:00:00Z,2024,3,16,19,161,17,10054,210,113,0,0,-9999
KBKL,2024-03-16T20:00:00Z,2024,3,16,20,167,11,10042,210,88,0,0,-9999
KBKL,2024-03-16T21:00:00Z,2024,3,16,21,172,17,10038,230,124,4,0,-9999
KBKL,2024-03-16T22:00:00Z,2024,3,16,22,161,22,10031,210,93,4,0,-9999
KBKL,2024-03-16T23:00:00Z,2024,3,16,23,161,17,10023,210,93,4,0,-9999
KBKL,2024-03-17T00:00:00Z,2024,3,17,0,161,17,10016,210,103,-9999,0,-9999
KBKL,2024-03-17T01:00:00Z,2024,3,17,1,161,17,10009,210,108,-9999,0,-9999
KBKL,2024-03-17T02:00:00Z,2024,3,17,2,78,50,10033,300,98,-9999,13,-9999
KBKL,2024-03-17T03:00:00Z,2024,3,17,3,78,44,10035,250,62,-9999,18,-9999
KBKL,2024-03-17T04:00:00Z,2024,3,17,4,94,44,10029,230,72,-9999,-1,-9999
KBKL,2024-03-17T05:00:00Z,2024,3,17,5,89,50,10031,260,88,-9999,-1,-9999
KBKL,2024-03-17T06:00:00Z,2024,3,17,6,72,28,10036,260,82,-9999,0,30
KBKL,2024-03-17T07:00:00Z,2024,3,17,7,72,22,10036,260,72,0,0,-9999
KBKL,2024-03-17T08:00:00Z,2024,3,17,8,72,22,10035,280,77,-9999,0,-9999
KBKL,2024-03-17T09:00:00Z,2024,3,17,9,72,28,10038,260,77,-9999,0,-9999
KBKL,2024-03-17T10:00:00Z,2024,3,17,10,67,22,10046,260,88,-9999,0,-9999
KBKL,2024-03-17T11:00:00Z,2024,3,17,11,61,17,10050,270,77,0,0,-9999
KBKL,2024-03-17T12:00:00Z,2024,3,17,12,56,0,10056,230,51,-9999,0,-9999
KBKL,2024-03-17T13:00:00Z,2024,3,17,13,61,-11,10052,230,46,-9999,0,-9999
KBKL,2024-03-17T14:00:00Z,2024,3,17,14,72,6,10052,220,62,4,0,-9999
KBKL,2024-03-17T15:00:00Z,2024,3,17,15,61,6,10062,270,103,-9999,0,-9999
KBKL,2024-03-17T16:00:00Z,2024,3,17,16,50,11,10062,310,62,-9999,0,-9999
KBKL,2024-03-17T17:00:00Z,2024,3,17,17,33,0,-9999,230,36,-9999,-1,-9999
KBKL,2024-03-17T18:00:00Z,2024,3,17,18,61,22,10063,260,57,-9999,-1,8
KBKL,2024-03-17T19:00:00Z,2024,3,17,19,61,0,10065,270,77,-9999,0,-9999
KBKL,2024-03-17T20:00:00Z,2024,3,17,20,56,-11,10072,270,82,-9999,0,-9999
KBKL,2024-03-17T21:00:00Z,2024,3,17,21,56,-22,10073,270,88,-9999,0,-9999
KBKL,2024-03-17T22:00:00Z,2024,3,17,22,56,-17,10077,260,67,-9999,0,-9999
KBKL,2024-03-17T23:00:00Z,2024,3,17,23,39,-11,10089,280,72,-9999,-1,-9999
KBKL,2024-03-18T00:00:00Z,2024,3,18,0,44,-6,10092,260,51,-9999,-1,-1
KBKL,2024-03-18T01:00:00Z,2024,3,18,1,33,-6,10099,290,113,-9999,0,-9999
KBKL,2024-03-18T02:00:00Z,2024,3,18,2,39,-6,10103,280,103,-9999,-1,-9999
KBKL,2024-03-18T03:00:00Z,2024,3,18,3,33,-33,10108,280,108,-9999,0,-9999
KBKL,2024-03-18T04:00:00Z,2024,3,18,4,28,-39,10112,290,108,-9999,0,-9999
KBKL,2024-03-18T05:00:00Z,2024,3,18,5,22,-44,10116,300,108,-9999,0,-9999
KBKL,2024-03-18T06:00:00Z,2024,3,18,6,22,-50,10115,300,93,-9999,-1,-1
KBKL,2024-03-18T07:00:00Z,2024,3,18,7,17,-44,10117,280,67,-9999,-1,-9999
KBKL,2024-03-18T08:00:00Z,2024,3,18,8,17,-61,10113,290,98,-9999,0,-9999
KBKL,2024-03-18T09:00:00Z,2024,3,18,9,17,-67,10115,290,88,-9999,0,-9999
KBKL,2024-03-18T10:00:00Z,2024,3,18,10,11,-61,10119,300,72,-9999,0,-9999
KBKL,2024-03-18T11:00:00Z,2024,3,18,11,17,-61,10120,280,67,-9999,0,-9999
KBKL,2024-03-18T12:00:00Z,2024,3,18,12,17,-67,10122,290,77,-9999,0,-1
KBKL,2024-03-18T13:00:00Z,2024,3,18,13,11,-56,10125,310,72,-9999,-1,-9999
KBKL,2024-03-18T14:00:00Z,2024,3,18,14,17,-50,10129,310,77,-9999,-1,-9999
KBKL,2024-03-18T15:00:00Z,2024,3,18,15,17,-56,10132,290,72,-9999,-1,-9999
KBKL,2024-03-18T16:00:00Z,2024,3,18,16,17,-67,10135,310,72,-9999,0,-9999
KBKL,2024-03-18T17:00:00Z,2024,3,18,17,28,-61,10135,290,67,-9999,0,-9999
KBKL,2024-03-18T18:00:00Z,2024,3,18,18,22,-50,10136,290,98,-9999,0,-1
KBKL,2024-03-18T19:00:00Z,2024,3,18,19,17,-39,10135,280,88,-9999,-1,-9999
KBKL,2024-03-18T20:00:00Z,2024,3,18,20,17,-33,10138,290,77,-9999,-1,-9999
KBKL,2024-03-18T21:00:00Z,2024,3,18,21,22,-28,10140,280,67,-9999,-1,-9999
KBKL,2024-03-18T22:00:00Z,2024,3,18,22,22,-22,10141,270,77,-9999,-1,-9999
KBKL,2024-03-18T23:00:00Z,2024,3,18,23,22,-22,10145,290,88,-9999,-1,-9999
KBKL,2024-03-19T00:00:00Z,2024,3,19,0,22,-28,10146,300,67,-9999,-1,-1
KBKL,2024-03-19T01:00:00Z,2024,3,19,1,17,-22,10149,310,77,-9999,3,-9999
KBKL,2024-03-19T02:00:00Z,2024,3,19,2,22,-39,10150,300,82,-9999,-1,-9999
KBKL,2024-03-19T03:00:00Z,2024,3,19,3,22,-56,10153,300,93,-9999,0,-9999
KBKL,2024-03-19T04:00:00Z,2024,3,19,4,22,-50,10151,290,82,-9999,0,-9999
KBKL,2024-03-19T05:00:00Z,2024,3,19,5,22,-56,10149,300,77,-9999,-1,-9999
KBKL,2024-03-19T06:00:00Z,2024,3,19,6,22,-56,10144,280,93,-9999,0,3
KBKL,2024-03-19T07:00:00Z,2024,3,19,7,22,-50,10144,280,103,-9999,0,-9999
KBKL,2024-03-19T08:00:00Z,2024,3,19,8,11,-39,10143,240,67,-9999,-1,-9999
KBKL,2024-03-19T09:00:00Z,2024,3,19,9,11,-50,10141,230,93,-9999,-1,-9999
KBKL,2024-03-19T10:00:00Z,2024,3,19,10,6,-61,10137,240,77,-9999,0,-9999
KBKL,2024-03-19T11:00:00Z,2024,3,19,11,6,-72,10133,220,72,-9999,0,-9999
KBKL,2024-03-19T12:00:00Z,2024,3,19,12,0,-72,10124,220,72,-9999,0,-1
KBKL,2024-03-19T13:00:00Z,2024,3,19,13,6,-67,10118,200,67,-9999,0,-9999
KBKL,2024-03-19T14:00:00Z,2024,3,19,14,11,-67,10111,210,93,-9999,0,-9999
KBKL,2024-03-19T15:00:00Z,2024,3,19,15,28,-67,10095,210,98,-9999,0,-9999
KBKL,2024-03-19T16:00:00Z,2024,3,19,16,28,-61,10086,210,93,-9999,0,-9999
KBKL,2024-03-19T17:00:00Z,2024,3,19,17,33,-67,10070,190,88,-9999,0,-9999
KBKL,2024-03-19T18:00:00Z,2024,3,19,18,39,-78,10056,210,82,-9999,0,-9999
KBKL,2024-03-19T19:00:00Z,2024,3,19,19,44,-78,10035,200,103,-9999,0,-9999
KBKL,2024-03-19T20:00:00Z,2024,3,19,20,56,-72,10022,200,67,-9999,0,-9999
KBKL,2024-03-19T21:00:00Z,2024,3,19,21,72,-50,10026,230,77,-9999,0,-9999
KBKL,2024-03-19T22:00:00Z,2024,3,19,22,83,-44,10021,240,93,-9999,0,-9999
KBKL,2024-03-19T23:00:00Z,2024,3,19,23,89,-39,10023,230,88,-9999,0,-9999
KBKL,2024-03-20T00:00:00Z,2024,3,20,0,83,-22,10026,230,57,-9999,0,-9999
KBKL,2024-03-20T01:00:00Z,2024,3,20,1,89,-33,10026,210,57,-9999,0,-9999
KBKL,2024-03-20T02:00:00Z,2024,3,20,2,72,17,10044,280,72,-9999,0,-9999
KBKL,2024-03-20T03:00:00Z,2024,3,20,3,61,-6,10054,290,46,-9999,0,-9999
KBKL,2024-03-20T04:00:00Z,2024,3,20,4,56,-6,10049,230,31,-9999,0,-9999
KBKL,2024-03-20T05:00:00Z,2024,3,20,5,61,-6,10046,260,31,-9999,0,-9999
KBKL,2024-03-20T06:00:00Z,2024,3,20,6,61,-28,10047,220,46,-9999,0,-9999
KBKL,2024-03-20T07:00:00Z,2024,3,20,7,67,-22,10047,230,46,-9999,0,-9999
KBKL,2024-03-20T08:00:00Z,2024,3,20,8,56,0,10044,240,88,-9999,-1,-9999
KBKL,2024-03-20T09:00:00Z,2024,3,20,9,50,6,10036,220,46,-9999,-1,-9999
KBKL,2024-03-20T10:00:00Z,2024,3,20,10,50,0,10033,230,26,-9999,0,-9999
KBKL,2024-03-20T11:00:00Z,2024,3,20,11,50,0,10028,220,31,-9999,0,-9999
KBKL,2024-03-20T12:00:00Z,2024,3,20,12,56,-6,10031,230,36,-9999,0,-1
KBKL,2024-03-20T13:00:00Z,2024,3,20,13,33,-6,10048,350,93,-9999,0,-9999
KBKL,2024-03-20T14:00:00Z,2024,3,20,14,22,-11,-9999,330,67,-9999,-1,-9999
KBKL,2024-03-20T15:00:00Z,2024,3,20,15,17,-17,10081,320,88,-9999,-1,-9999
KBKL,2024-03-20T16:00:00Z,2024,3,20,16,17,-28,10096,330,77,-9999,-1,-9999
KBKL,2024-03-20T17:00:00Z,2024,3,20,17,28,-22,10105,300,62,-9999,-1,-9999
KBKL,2024-03-20T18:00:00Z,2024,3,20,18,28,-28,10113,290,118,-9999,-1,-1
KBKL,2024-03-20T19:00:00Z,2024,3,20,19,39,-61,10120,300,129,2,-1,-9999
KBKL,2024-03-20T20:00:00Z,2024,3,20,20,39,-72,10128,300,118,0,0,-9999
KBKL,2024-03-20T21:00:00Z,2024,3,20,21,39,-78,10138,310,118,0,0,-9999
KBKL,2024-03-20T22:00:00Z,2024,3,20,22,28,-67,10148,320,98,4,0,-9999
KBKL,2024-03-20T23:00:00Z,2024,3,20,23,22,-78,10158,320,93,2,0,-9999
KBKL,2024-03-21T00:00:00Z,2024,3,21,0,11,-89,10170,320,98,0,0,-1
KBKL,2024-03-21T01:00:00Z,2024,3,21,1,11,-89,10180,320,98,4,0,-9999
KBKL,2024-03-21T02:00:00Z,2024,3,21,2,11,-94,10193,320,103,-9999,0,-9999
KBKL,2024-03-21T03:00:00Z,2024,3,21,3,6,-111,10202,320,93,-9999,0,-9999
KBKL,2024-03-21T04:00:00Z,2024,3,21,4,0,-111,10207,310,93,0,0,-9999
KBKL,2024-03-21T05:00:00Z,2024,3,21,5,0,-117,10212,320,77,2,0,-9999
KBKL,2024-03-21T06:00:00Z,2024,3,21,6,-6,-94,10218,330,72,-9999,0,-9999
KBKL,2024-03-21T07:00:00Z,2024,3,21,7,-11,-94,10223,340,62,-9999,0,-9999
KBKL,2024-03-21T08:00:00Z,2024,3,21,8,-11,-94,10225,330,62,-9999,0,-9999
KBKL,2024-03-21T09:00:00Z,2024,3,21,9,-17,-100,10231,330,72,-9999,0,-9999
KBKL,2024-03-21T10:00:00Z,2024,3,21,10,-17,-100,10236,330,67,-9999,0,-9999
KBKL,2024-03-21T11:00:00Z,2024,3,21,11,-17,-94,10243,340,67,-9999,0,-9999
KBKL,2024-03-21T12:00:00Z,2024,3,21,12,-22,-100,10253,340,62,-9999,0,-9999
KBKL,2024-03-21T13:00:00Z,2024,3,21,13,-22,-100,10261,340,62,-9999,0,-9999
KBKL,2024-03-21T14:00:00Z,2024,3,21,14,-22,-100,10268,360,41,-9999,0,-9999
KBKL,2024-03-21T15:00:00Z,2024,3,21,15,-11,-100,10274,330,46,-9999,0,-9999
KBKL,2024-03-21T16:00:00Z,2024,3,21,16,-11,-106,10279,350,26,-9999,0,-9999
KBKL,2024-03-21T17:00:00Z,2024,3,21,17,-6,-100,10277,330,36,4,0,-9999
KBKL,2024-03-21T18:00:00Z,2024,3,21,18,-6,-106,10279,320,26,0,0,-9999
KBKL,2024-03-21T19:00:00Z,2024,3,21,19,0,-100,10272,330,41,2,0,-9999
KBKL,2024-03-21T20:00:00Z,2024,3,21,20,0,-94,10272,320,31,2,0,-9999
KBKL,2024-03-21T21:00:00Z,2024,3,21,21,0,-100,10275,320,26,-9999,0,-9999
KBKL,2024-03-21T22:00:00Z,2024,3,21,22,-6,-106,10275,-9999,26,-9999,0,-9999
KBKL,2024-03-21T23:00:00Z,2024,3,21,23,-6,-106,10277,40,15,0,0,-9999
KBKL,2024-03-22T00:00:00Z,2024,3,22,0,-6,-106,10275,40,15,0,0,-9999
KBKL,2024-03-22T01:00:00Z,2024,3,22,1,-6,-117,10279,90,15,0,0,-9999
KBKL,2024-03-22T02:00:00Z,2024,3,22,2,-6,-117,10279,120,15,0,0,-9999
KBKL,2024-03-22T03:00:00Z,2024,3,22,3,-6,-111,10279,90,15,0,0,-9999
KBKL,2024-03-22T04:00:00Z,2024,3,22,4,-6,-111,10278,100,26,0,0,-9999
KBKL,2024-03-22T05:00:00Z,2024,3,22,5,-11,-111,10276,90,31,0,0,-9999
KBKL,2024-03-22T06:00:00Z,2024,3,22,6,-11,-111,10270,100,36,0,0,-9999
KBKL,2024-03-22T07:00:00Z,2024,3,22,7,-17,-100,10264,100,41,0,0,-9999
KBKL,2024-03-22T08:00:00Z,2024,3,22,8,-11,-106,10257,100,46,-9999,0,-9999
KBKL,2024-03-22T09:00:00Z,2024,3,22,9,-11,-106,10253,110,46,-9999,0,-9999
KBKL,2024-03-22T10:00:00Z,2024,3,22,10,-11,-111,10251,130,62,-9999,0,-9999
KBKL,2024-03-22T11:00:00Z,2024,3,22,11,-11,-106,10256,120,36,-9999,0,-9999
KBKL,2024-03-22T12:00:00Z,2024,3,22,12,-6,-106,10251,100,62,-9999,0,-9999
KBKL,2024-03-22T13:00:00Z,2024,3,22,13,0,-106,10251,110,36,-9999,0,-9999
KBKL,2024-03-22T14:00:00Z,2024,3,22,14,0,-100,10243,80,36,-9999,0,-9999
KBKL,2024-03-22T15:00:00Z,2024,3,22,15,11,-100,10237,50,31,-9999,0,-9999
KBKL,2024-03-22T16:00:00Z,2024,3,22,16,17,-89,10228,50,41,-9999,0,-9999
KBKL,2024-03-22T17:00:00Z,2024,3,22,17,33,-67,10215,30,51,-9999,0,-9999
KBKL,2024-03-22T18:00:00Z,2024,3,22,18,44,-89,10203,80,26,-9999,0,-9999
KBKL,2024-03-22T19:00:00Z,2024,3,22,19,61,-72,10186,100,41,-9999,0,-9999
KBKL,2024-03-22T20:00:00Z,2024,3,22,20,67,-72,10184,20,21,-9999,0,-9999
KBKL,2024-03-22T21:00:00Z,2024,3,22,21,44,-28,10180,40,51,-9999,-1,-9999
KBKL,2024-03-22T22:00:00Z,2024,3,22,22,44,-22,10183,30,57,-9999,-1,-9999
KBKL,2024-03-22T23:00:00Z,2024,3,22,23,44,-44,10175,50,51,-9999,-1,-9999
KBKL,2024-03-23T00:00:00Z,2024,3,23,0,28,-33,10170,70,41,-9999,5,5
KBKL,2024-03-23T01:00:00Z,2024,3,23,1,22,-28,10174,50,36,-9999,-1,-9999
KBKL,2024-03-23T02:00:00Z,2024,3,23,2,22,-22,10171,40,46,-9999,-1,-9999
KBKL,2024-03-23T03:00:00Z,2024,3,23,3,17,-17,-9999,40,62,-9999,3,-9999
KBKL,2024-03-23T04:00:00Z,2024,3,23,4,22,-11,10172,30,98,-9999,-1,-9999
KBKL,2024-03-23T05:00:00Z,2024,3,23,5,22,-11,10175,20,103,-9999,-1,-9999
KBKL,2024-03-23T06:00:00Z,2024,3,23,6,17,-17,10179,20,93,-9999,-1,3
KBKL,2024-03-23T07:00:00Z,2024,3,23,7,11,-22,-9999,10,88,-9999,-1,-9999
KBKL,2024-03-23T08:00:00Z,2024,3,23,8,6,-28,10179,20,67,-9999,3,-9999
KBKL,2024-03-23T09:00:00Z,2024,3,23,9,6,-28,10177,10,62,-9999,3,-9999
